"","month","day","year","id","age","kg.meat","hours","datatype"
"7325",1,26,2000,3274,49,0,NA,3
"7326",1,27,2000,3274,49,0,NA,3
"7327",1,28,2000,3274,49,4.87,NA,3
"7328",1,29,2000,3274,49,0,NA,3
"7329",1,30,2000,3274,49,0,NA,3
"7330",1,31,2000,3274,49,0,NA,3
"7331",2,1,2000,3274,49,2.8,NA,3
"7332",2,7,2000,3274,49,34.56,NA,3
"7333",4,4,2000,3274,49,1.21,NA,3
"7334",4,5,2000,3274,49,1.21,NA,3
"7335",4,6,2000,3274,49,6.5,NA,3
"7336",4,7,2000,3274,49,0,NA,3
"7337",4,12,2000,3274,49,4.96,NA,3
"7338",4,13,2000,3274,49,0,NA,3
"7339",5,13,2000,3274,49,4.96,NA,3
"7340",5,19,2000,3274,49,2.19,NA,3
"7341",5,23,2000,3274,49,4.87,NA,3
"7342",5,24,2000,3274,49,4.1,7.25,1
"7343",6,1,2000,3274,49,0,5.53,1
"7344",6,2,2000,3274,49,0,5.67,1
"7345",7,1,2000,3274,49,4.96,NA,3
"7346",7,2,2000,3274,49,0,NA,3
"7347",7,3,2000,3274,49,0,NA,3
"7348",7,4,2000,3274,49,8.71,NA,3
"7349",7,5,2000,3274,49,5.62,NA,3
"7350",7,6,2000,3274,49,8.71,NA,3
"7351",7,7,2000,3274,49,0,NA,3
"7352",8,1,2000,3274,49,2.75,NA,3
"7353",8,2,2000,3274,49,0,NA,3
"7354",8,15,2000,3274,49,0,NA,3
"7355",8,16,2000,3274,49,0,NA,3
"7356",8,17,2000,3274,49,0,NA,3
"7357",8,23,2000,3274,49,0,NA,3
"7358",8,24,2000,3274,49,15,NA,3
"7359",8,30,2000,3274,49,0,NA,3
"7360",8,31,2000,3274,49,0,NA,3
"7361",9,2,2000,3274,49,0,NA,3
"7362",9,3,2000,3274,49,8.74,NA,3
"7363",9,4,2000,3274,49,8.74,NA,3
"7364",9,5,2000,3274,49,0,NA,3
"7365",9,6,2000,3274,49,2.75,NA,3
"7366",9,7,2000,3274,49,9.82,NA,3
"7367",9,21,2000,3274,49,7.8,NA,3
"7368",9,22,2000,3274,49,0,NA,3
"7369",9,23,2000,3274,49,7.8,NA,3
"7370",10,13,2000,3274,49,0,NA,3
"7371",10,14,2000,3274,49,0,NA,3
"7372",10,15,2000,3274,49,0,NA,3
"7373",10,21,2000,3274,49,0,NA,3
"7374",10,22,2000,3274,49,0,NA,3
"7375",10,23,2000,3274,49,0,NA,3
"7376",10,24,2000,3274,49,4.87,NA,3
"7377",10,25,2000,3274,49,2.85,NA,3
"7378",10,26,2000,3274,49,8.74,NA,3
"7379",10,27,2000,3274,49,2.19,NA,3
"7380",11,6,2000,3274,49,0,NA,3
"7381",11,7,2000,3274,49,7.8,NA,3
"7382",11,8,2000,3274,49,7.8,NA,3
"7383",11,9,2000,3274,49,0,NA,3
"7384",12,7,2000,3274,49,0,NA,3
"7385",1,26,2001,3274,50,8.74,NA,3
"7386",1,27,2001,3274,50,0,NA,3
"7387",1,28,2001,3274,50,0,NA,3
"7388",1,29,2001,3274,50,4.96,NA,3
"7389",1,30,2001,3274,50,0,NA,3
"7390",1,31,2001,3274,50,0,NA,3
"7391",2,1,2001,3274,50,0,NA,3
"7392",2,16,2001,3274,50,4.87,NA,3
"7393",2,17,2001,3274,50,0,NA,3
"7394",3,15,2001,3274,50,0,NA,3
"7395",3,16,2001,3274,50,0,NA,3
"7396",3,17,2001,3274,50,4.96,NA,3
"7397",3,18,2001,3274,50,2.19,NA,3
"7398",3,19,2001,3274,50,0,NA,3
"7399",3,20,2001,3274,50,0,NA,3
"7400",3,21,2001,3274,50,0,NA,3
"7401",3,22,2001,3274,50,0,NA,3
"7402",4,2,2001,3274,50,9.82,NA,3
"7403",4,5,2001,3274,50,4.96,NA,3
"7404",4,6,2001,3274,50,9.82,NA,3
"7405",4,7,2001,3274,50,0,NA,3
"7406",4,16,2001,3274,50,3.71,NA,3
"7407",4,17,2001,3274,50,4.87,NA,3
"7408",4,18,2001,3274,50,2.19,NA,3
"7409",4,19,2001,3274,50,4.87,NA,3
"7410",4,20,2001,3274,50,3.2,NA,3
"7411",4,21,2001,3274,50,3.71,NA,3
"7412",4,22,2001,3274,50,4.96,NA,3
"7413",6,13,2001,3274,50,0,NA,3
"7414",6,15,2001,3274,50,3.71,NA,3
"7415",6,16,2001,3274,50,4.96,NA,3
"7416",6,17,2001,3274,50,0,NA,3
"7417",6,18,2001,3274,50,7.8,NA,3
"7418",6,19,2001,3274,50,4.87,NA,3
"7419",6,20,2001,3274,50,4.96,NA,3
"7420",6,21,2001,3274,50,7.8,NA,3
"7421",6,22,2001,3274,50,4.96,NA,3
"7422",6,23,2001,3274,50,0,NA,3
"7423",6,24,2001,3274,50,4.96,NA,3
"7424",6,25,2001,3274,50,4.96,NA,3
"7425",6,26,2001,3274,50,4.96,NA,3
"7426",6,27,2001,3274,50,0,NA,3
"7427",6,28,2001,3274,50,0,NA,3
"7428",6,29,2001,3274,50,0,NA,3
"7429",7,18,2001,3274,50,7.8,NA,3
"7430",7,19,2001,3274,50,4.96,NA,3
"7431",7,20,2001,3274,50,8.74,NA,3
"7432",7,21,2001,3274,50,8.74,NA,3
"7433",7,28,2001,3274,50,0,NA,3
"7434",7,29,2001,3274,50,4.96,NA,3
"7435",7,30,2001,3274,50,4.96,NA,3
"7436",7,31,2001,3274,50,4.87,NA,3
"7437",8,1,2001,3274,50,4.87,NA,3
"7438",8,2,2001,3274,50,4.96,NA,3
"7439",8,4,2001,3274,50,0,NA,3
"7440",8,5,2001,3274,50,24,NA,3
"7441",8,6,2001,3274,50,0,NA,3
"7442",8,22,2001,3274,50,0,NA,3
"7443",8,31,2001,3274,50,34.56,NA,3
"7444",9,1,2001,3274,50,0,NA,3
"7445",9,2,2001,3274,50,0,NA,3
"7446",9,3,2001,3274,50,34.56,NA,3
"7447",9,4,2001,3274,50,0,NA,3
"7448",9,5,2001,3274,50,0,NA,3
"7449",9,19,2001,3274,50,2.19,NA,3
"7450",9,20,2001,3274,50,0,NA,3
"7451",9,21,2001,3274,50,4.87,NA,3
"7452",9,22,2001,3274,50,4.87,NA,3
"7453",9,23,2001,3274,50,0,NA,3
"7454",9,24,2001,3274,50,0,NA,3
"7455",9,25,2001,3274,50,0,NA,3
"7456",9,26,2001,3274,50,0,NA,3
"7457",9,27,2001,3274,50,0,NA,3
"7458",9,28,2001,3274,50,0,NA,3
"7459",9,29,2001,3274,50,1.43,NA,3
"7460",10,9,2001,3274,50,0,NA,3
"7461",10,10,2001,3274,50,17.81,NA,3
"7462",10,20,2001,3274,50,0,NA,3
"7463",10,22,2001,3274,50,0,NA,3
"7464",10,23,2001,3274,50,4.96,NA,3
"7465",10,24,2001,3274,50,0,NA,3
"7466",11,23,2001,3274,50,0,NA,3
"7467",11,24,2001,3274,50,0,NA,3
"7468",11,25,2001,3274,50,0,NA,3
"7469",11,29,2001,3274,50,0,NA,3
"7470",11,30,2001,3274,50,0,NA,3
"7471",12,1,2001,3274,50,0,NA,3
"7472",12,2,2001,3274,50,0,NA,3
"7473",1,8,2002,3274,51,3.71,NA,3
"7474",1,9,2002,3274,51,0,NA,3
"7475",1,10,2002,3274,51,0,NA,3
"7476",1,11,2002,3274,51,0,NA,3
"7477",1,12,2002,3274,51,7.8,NA,3
"7478",1,13,2002,3274,51,0,NA,3
"7479",1,14,2002,3274,51,0,NA,3
"7480",1,15,2002,3274,51,0,NA,3
"7481",1,16,2002,3274,51,0,NA,3
"7482",1,17,2002,3274,51,0,NA,3
"7483",1,26,2002,3274,51,0,NA,3
"7484",2,4,2002,3274,51,4.96,NA,3
"7485",2,5,2002,3274,51,10.54,NA,3
"7486",2,6,2002,3274,51,0,NA,3
"7487",2,7,2002,3274,51,7.8,NA,3
"7488",2,8,2002,3274,51,0,NA,3
"7489",2,9,2002,3274,51,4.87,NA,3
"7490",2,10,2002,3274,51,0,NA,3
"7491",2,11,2002,3274,51,0,NA,3
"7492",2,12,2002,3274,51,0,NA,3
"7493",2,13,2002,3274,51,5.62,NA,3
"7494",2,14,2002,3274,51,0,NA,3
"7495",2,15,2002,3274,51,0,NA,3
"7496",2,16,2002,3274,51,4.96,NA,3
"7497",2,17,2002,3274,51,0,NA,3
"7498",4,7,2002,3274,51,0,NA,3
"7499",4,8,2002,3274,51,0,NA,3
"7500",4,9,2002,3274,51,0,NA,3
"7501",4,10,2002,3274,51,0,NA,3
"7502",5,13,2002,3274,51,0,NA,3
"7503",5,14,2002,3274,51,0,NA,3
"7504",5,15,2002,3274,51,4.87,NA,3
"7505",7,29,2002,3274,51,9.74,NA,3
"7506",7,30,2002,3274,51,0,NA,3
"7507",7,31,2002,3274,51,4.87,NA,3
"7508",8,1,2002,3274,51,0,NA,3
"7509",8,17,2002,3274,51,0,NA,3
"7510",8,18,2002,3274,51,0,NA,3
"7511",8,19,2002,3274,51,0,NA,3
"7512",8,20,2002,3274,51,24,NA,3
"7513",10,5,2002,3274,51,24,NA,3
"7514",11,27,2002,3274,51,7.8,NA,3
"7515",11,28,2002,3274,51,0,NA,3
"7516",2,24,2003,3274,52,5.02,NA,3
"7517",2,25,2003,3274,52,9.91,NA,3
"7518",5,25,2003,3274,52,0,NA,3
"7519",5,26,2003,3274,52,0,NA,3
"7520",6,16,2003,3274,52,0,NA,3
"7521",6,17,2003,3274,52,3.65,NA,3
"7522",6,18,2003,3274,52,0,NA,3
"7523",6,19,2003,3274,52,4.96,NA,3
"7524",6,20,2003,3274,52,4.87,NA,3
"7525",6,21,2003,3274,52,3.65,NA,3
"7526",6,22,2003,3274,52,4.87,NA,3
"7527",6,23,2003,3274,52,3.71,NA,3
"7528",6,24,2003,3274,52,2.87,NA,3
"7529",6,25,2003,3274,52,0,NA,3
"7530",6,26,2003,3274,52,4.96,NA,3
"7531",6,27,2003,3274,52,0,NA,3
"7532",7,3,2003,3274,52,24,NA,3
"7533",7,11,2003,3274,52,9.82,NA,3
"7534",8,2,2003,3274,52,0,NA,3
"7535",8,3,2003,3274,52,0,NA,3
"7536",8,4,2003,3274,52,0,NA,3
"7537",8,5,2003,3274,52,0,NA,3
"7538",8,6,2003,3274,52,0,NA,3
"7539",8,7,2003,3274,52,4.96,NA,3
"7540",8,8,2003,3274,52,0,NA,3
"7541",8,9,2003,3274,52,0,NA,3
"7542",8,10,2003,3274,52,0,NA,3
"7543",9,3,2003,3274,52,0,NA,3
"7544",1,20,2004,3274,53,0,NA,3
"7545",1,21,2004,3274,53,1.21,NA,3
"7546",3,18,2004,3274,53,0,NA,3
"7547",3,19,2004,3274,53,3.15,NA,3
"7548",4,1,2004,3274,53,0,NA,3
"7549",4,19,2004,3274,53,4.96,NA,3
"7550",4,20,2004,3274,53,0,NA,3
"7551",4,21,2004,3274,53,0,NA,3
"7552",5,31,2004,3274,53,0,NA,3
"7553",6,1,2004,3274,53,4.87,NA,3
"7554",7,20,2004,3274,53,4.87,NA,3
"7555",7,21,2004,3274,53,4.87,NA,3
"7556",9,18,2004,3274,53,0,NA,3
"7557",9,19,2004,3274,53,8.74,NA,3
"7558",9,20,2004,3274,53,0,NA,3
"7559",9,21,2004,3274,53,4.96,NA,3
"7560",9,22,2004,3274,53,9.82,NA,3
"7561",9,23,2004,3274,53,0,NA,3
"7562",5,29,2005,3274,54,7.8,NA,3
"7563",5,30,2005,3274,54,0,NA,3
"7564",5,31,2005,3274,54,0,NA,3
"7565",6,1,2005,3274,54,4.96,NA,3
"7566",6,21,2005,3274,54,4.96,NA,3
"7567",6,22,2005,3274,54,7.78,NA,3
"7568",6,24,2005,3274,54,4.96,NA,3
"7569",7,1,2005,3274,54,0,NA,3
"7570",7,2,2005,3274,54,0,NA,3
"7571",7,3,2005,3274,54,5.62,NA,3
"7572",7,13,2005,3274,54,3.75,NA,3
"7573",7,14,2005,3274,54,3.75,NA,3
"7574",7,15,2005,3274,54,4.96,NA,3
"7575",7,16,2005,3274,54,5.02,NA,3
"7576",7,17,2005,3274,54,0,NA,3
"7577",7,18,2005,3274,54,0,NA,3
"7578",9,20,2005,3274,54,4.92,NA,3
"7579",9,21,2005,3274,54,4.96,NA,3
"7580",9,22,2005,3274,54,4.87,NA,3
"7581",9,23,2005,3274,54,4.87,NA,3
"7582",9,24,2005,3274,54,4.96,NA,3
"7583",9,25,2005,3274,54,0,NA,3
"7584",9,26,2005,3274,54,4.96,NA,3
"7585",9,27,2005,3274,54,4.87,NA,3
"7586",10,4,2005,3274,54,3.71,NA,3
"7587",10,5,2005,3274,54,0,NA,3
"7588",10,14,2005,3274,54,4.87,NA,3
"7589",10,15,2005,3274,54,0,NA,3
"7590",10,16,2005,3274,54,0.6,NA,3
"7591",1,13,2006,3274,55,0,NA,3
"7592",1,14,2006,3274,55,2.6,NA,3
"7593",4,13,2006,3274,55,0,NA,3
"7594",4,14,2006,3274,55,6.5,NA,3
"7595",4,25,2006,3274,55,7.8,NA,3
"7596",4,26,2006,3274,55,0,NA,3
"7597",4,27,2006,3274,55,9.82,NA,3
"7598",4,28,2006,3274,55,4.96,NA,3
"7599",4,29,2006,3274,55,0,NA,3
"7600",5,18,2006,3274,55,0,NA,3
"7601",5,19,2006,3274,55,0,NA,3
"7602",5,20,2006,3274,55,0,NA,3
"7603",5,21,2006,3274,55,0,NA,3
"7604",5,22,2006,3274,55,0,NA,3
"7605",5,23,2006,3274,55,0,NA,3
"7606",5,24,2006,3274,55,0,NA,3
"7607",5,25,2006,3274,55,0,NA,3
"7608",5,26,2006,3274,55,0,NA,3
"7609",5,27,2006,3274,55,0,NA,3
"7610",6,8,2006,3274,55,0,NA,3
"7611",6,9,2006,3274,55,0,NA,3
"7612",6,10,2006,3274,55,3.71,NA,3
"7613",6,11,2006,3274,55,4.87,NA,3
"7614",6,30,2006,3274,55,0,NA,3
"7615",7,1,2006,3274,55,0,NA,3
"7616",7,2,2006,3274,55,4.96,NA,3
"7617",7,3,2006,3274,55,0,NA,3
"7618",7,4,2006,3274,55,4.96,NA,3
"7619",7,5,2006,3274,55,3.71,NA,3
"7620",8,3,2006,3274,55,0,NA,3
"7621",8,4,2006,3274,55,0,NA,3
"7622",11,16,2006,3274,55,4.87,NA,3
"7623",11,17,2006,3274,55,0,NA,3
"7624",3,5,2007,3274,56,4.96,NA,3
"7625",4,9,1980,3279,29,0,7.5,1
"7626",4,12,1980,3279,29,0,5.8,1
"7627",4,14,1980,3279,29,0,6.8,1
"7628",10,17,1981,3279,30,0,6.83,1
"7629",10,18,1981,3279,30,0,3.63,1
"7630",10,19,1981,3279,30,0,0.78,1
"7631",10,20,1981,3279,30,3.2,8.12,1
"7632",10,21,1981,3279,30,12,10.75,1
"7633",10,22,1981,3279,30,0,7.55,1
"7634",2,26,1982,3279,31,8.4,9.3,1
"7635",2,27,1982,3279,31,4.08,7.8,1
"7636",2,28,1982,3279,31,0,8.6,1
"7637",3,1,1982,3279,31,7.7,6.1,1
"7638",3,2,1982,3279,31,12.75,6.4,1
"7639",3,3,1982,3279,31,0,3.4,1
"7640",3,4,1982,3279,31,4.37,10.4,1
"7641",3,5,1982,3279,31,0,8.4,1
"7642",3,6,1982,3279,31,7.8,9.2,1
"7643",3,7,1982,3279,31,0,6.2,1
"7644",3,8,1982,3279,31,8.45,4.6,1
"7645",3,9,1982,3279,31,19.85,8.7,1
"7646",3,10,1982,3279,31,0,8,1
"7647",4,10,1980,3283,28,6.25,1.5,1
"7648",12,10,1981,3283,29,0,8.1,1
"7649",12,11,1981,3283,29,2.65,10.1,1
"7650",12,12,1981,3283,29,0,11,1
"7651",12,13,1981,3283,29,0,0.4,1
"7652",12,14,1981,3283,29,0,6.1,1
"7653",12,15,1981,3283,29,0,9.1,1
"7654",1,7,1982,3283,30,0,3.7,1
"7655",1,8,1982,3283,30,7.19,7.1,1
"7656",1,9,1982,3283,30,1.8,8.7,1
"7657",1,10,1982,3283,30,3.1,6.5,1
"7658",1,11,1982,3283,30,0,8.1,1
"7659",1,12,1982,3283,30,6.75,10.8,1
"7660",7,25,2000,3283,48,7.5,4.47,1
"7661",7,26,2000,3283,48,13.5,6.57,1
"7662",7,27,2000,3283,48,9,8.25,1
"7663",7,28,2000,3283,48,17,5.13,1
"7664",9,3,2000,3283,48,7.5,NA,3
"7665",9,21,2000,3283,48,2,NA,3
"7666",10,3,2000,3283,48,7.5,NA,3
"7667",10,7,2000,3283,48,4.5,NA,3
"7668",10,9,2000,3283,48,12,NA,3
"7669",10,29,2000,3283,48,7.5,NA,3
"7670",10,NA,2000,3283,48,9,NA,3
"7671",11,27,2000,3283,48,0,NA,3
"7672",11,28,2000,3283,48,4.96,NA,3
"7673",11,29,2000,3283,48,0,NA,3
"7674",11,30,2000,3283,48,5.14,NA,3
"7675",12,1,2000,3283,48,6.29,NA,3
"7676",12,2,2000,3283,48,4.96,NA,3
"7677",1,18,2001,3283,49,0,NA,3
"7678",1,19,2001,3283,49,9.74,NA,3
"7679",1,20,2001,3283,49,13.6,NA,3
"7680",1,26,2001,3283,49,0.9,NA,3
"7681",1,27,2001,3283,49,4.87,NA,3
"7682",1,28,2001,3283,49,1,NA,3
"7683",1,29,2001,3283,49,8.74,NA,3
"7684",1,30,2001,3283,49,8.74,NA,3
"7685",1,31,2001,3283,49,8.74,NA,3
"7686",2,1,2001,3283,49,8.74,NA,3
"7687",2,28,2001,3283,49,0,NA,3
"7688",3,1,2001,3283,49,14.69,NA,3
"7689",3,2,2001,3283,49,4.87,NA,3
"7690",3,3,2001,3283,49,0,NA,3
"7691",4,3,2001,3283,49,0,NA,3
"7692",4,4,2001,3283,49,7.8,NA,3
"7693",4,5,2001,3283,49,4.87,NA,3
"7694",4,6,2001,3283,49,9.74,NA,3
"7695",4,7,2001,3283,49,7.8,NA,3
"7696",4,8,2001,3283,49,0,NA,3
"7697",4,9,2001,3283,49,4.87,NA,3
"7698",4,10,2001,3283,49,0,NA,3
"7699",4,11,2001,3283,49,0,NA,3
"7700",4,12,2001,3283,49,0,NA,3
"7701",5,14,2001,3283,49,4.87,NA,3
"7702",5,15,2001,3283,49,13.53,NA,3
"7703",5,30,2001,3283,49,6.29,NA,3
"7704",5,31,2001,3283,49,4.3,NA,3
"7705",6,1,2001,3283,49,0,NA,3
"7706",6,2,2001,3283,49,8.74,NA,3
"7707",6,13,2001,3283,49,0,NA,3
"7708",6,15,2001,3283,49,8.74,NA,3
"7709",6,16,2001,3283,49,0,NA,3
"7710",6,17,2001,3283,49,0,NA,3
"7711",6,18,2001,3283,49,4.96,NA,3
"7712",6,19,2001,3283,49,0,NA,3
"7713",6,20,2001,3283,49,4.87,NA,3
"7714",6,21,2001,3283,49,0,NA,3
"7715",6,22,2001,3283,49,4.96,NA,3
"7716",6,23,2001,3283,49,8.74,NA,3
"7717",6,24,2001,3283,49,0,NA,3
"7718",6,25,2001,3283,49,0,NA,3
"7719",6,26,2001,3283,49,4.87,NA,3
"7720",6,27,2001,3283,49,4.96,NA,3
"7721",6,28,2001,3283,49,0,NA,3
"7722",6,29,2001,3283,49,0,NA,3
"7723",7,18,2001,3283,49,4.96,NA,3
"7724",7,19,2001,3283,49,4.87,NA,3
"7725",7,20,2001,3283,49,4.96,NA,3
"7726",7,21,2001,3283,49,4.96,NA,3
"7727",8,4,2001,3283,49,0,NA,3
"7728",8,5,2001,3283,49,0,NA,3
"7729",8,6,2001,3283,49,0,NA,3
"7730",8,12,2001,3283,49,0,NA,3
"7731",8,13,2001,3283,49,2.19,NA,3
"7732",8,21,2001,3283,49,0,NA,3
"7733",8,22,2001,3283,49,3.71,NA,3
"7734",8,23,2001,3283,49,4.25,NA,3
"7735",8,24,2001,3283,49,0,NA,3
"7736",8,25,2001,3283,49,0,NA,3
"7737",9,18,2001,3283,49,0,NA,3
"7738",9,20,2001,3283,49,2.75,NA,3
"7739",9,21,2001,3283,49,0,NA,3
"7740",9,22,2001,3283,49,12.67,NA,3
"7741",9,23,2001,3283,49,0,NA,3
"7742",9,24,2001,3283,49,0,NA,3
"7743",9,25,2001,3283,49,0,NA,3
"7744",10,6,2001,3283,49,1.46,NA,3
"7745",10,7,2001,3283,49,0,NA,3
"7746",10,8,2001,3283,49,4.87,NA,3
"7747",10,9,2001,3283,49,0,NA,3
"7748",10,10,2001,3283,49,0,NA,3
"7749",10,11,2001,3283,49,0,NA,3
"7750",10,12,2001,3283,49,4.87,NA,3
"7751",10,13,2001,3283,49,0,NA,3
"7752",10,17,2001,3283,49,0,NA,3
"7753",10,18,2001,3283,49,4.87,NA,3
"7754",10,19,2001,3283,49,7.8,NA,3
"7755",10,20,2001,3283,49,0,NA,3
"7756",10,21,2001,3283,49,0,NA,3
"7757",10,22,2001,3283,49,4.96,NA,3
"7758",10,24,2001,3283,49,1.46,NA,3
"7759",10,25,2001,3283,49,0,NA,3
"7760",10,26,2001,3283,49,4.87,NA,3
"7761",11,23,2001,3283,49,0,NA,3
"7762",11,24,2001,3283,49,0,NA,3
"7763",11,25,2001,3283,49,0,NA,3
"7764",11,29,2001,3283,49,0,NA,3
"7765",11,30,2001,3283,49,0,NA,3
"7766",12,1,2001,3283,49,8.74,NA,3
"7767",12,2,2001,3283,49,4.87,NA,3
"7768",12,18,2001,3283,49,0,NA,3
"7769",12,20,2001,3283,49,0,NA,3
"7770",12,23,2001,3283,49,0,NA,3
"7771",1,6,2002,3283,50,0,NA,3
"7772",1,7,2002,3283,50,0,NA,3
"7773",1,8,2002,3283,50,4.96,NA,3
"7774",1,26,2002,3283,50,0,NA,3
"7775",2,4,2002,3283,50,0,NA,3
"7776",2,5,2002,3283,50,0,NA,3
"7777",2,6,2002,3283,50,4.96,NA,3
"7778",2,7,2002,3283,50,0,NA,3
"7779",2,8,2002,3283,50,0,NA,3
"7780",2,9,2002,3283,50,2.8,NA,3
"7781",2,10,2002,3283,50,0,NA,3
"7782",2,11,2002,3283,50,0,NA,3
"7783",2,12,2002,3283,50,4.96,NA,3
"7784",2,13,2002,3283,50,0,NA,3
"7785",3,12,2002,3283,50,7.8,NA,3
"7786",5,13,2002,3283,50,8.74,NA,3
"7787",5,14,2002,3283,50,0,NA,3
"7788",5,15,2002,3283,50,4.87,NA,3
"7789",4,5,1980,3285,28,0,7.2,1
"7790",4,6,1980,3285,28,5.2,9,1
"7791",4,7,1980,3285,28,0,5.3,1
"7792",4,8,1980,3285,28,0,6.7,1
"7793",4,10,1980,3285,28,0,4.5,1
"7794",4,11,1980,3285,28,0.2,4.1,1
"7795",4,12,1980,3285,28,6.7,4.2,1
"7796",4,13,1980,3285,28,0,7.5,1
"7797",4,14,1980,3285,28,0,6.8,1
"7798",4,15,1980,3285,28,0.4,6.8,1
"7799",4,25,1980,3285,28,9.1,7.5,1
"7800",4,26,1980,3285,28,0,9,1
"7801",5,31,1980,3285,28,3.3,6,1
"7802",6,2,1980,3285,28,12.28,6.9,1
"7803",6,3,1980,3285,28,8,6,1
"7804",6,4,1980,3285,28,4.5,6.5,1
"7805",6,5,1980,3285,28,5.5,8,1
"7806",6,6,1980,3285,28,0,6.3,1
"7807",6,7,1980,3285,28,11.4,10.1,1
"7808",6,8,1980,3285,28,5.85,5.5,1
"7809",6,9,1980,3285,28,3.55,4.5,1
"7810",6,10,1980,3285,28,0,8.9,1
"7811",6,11,1980,3285,28,1,8.5,1
"7812",6,12,1980,3285,28,0,9.4,1
"7813",7,5,1980,3285,28,3.8,7.1,1
"7814",7,6,1980,3285,28,0,10.1,1
"7815",7,7,1980,3285,28,2.8,8,1
"7816",7,8,1980,3285,28,3.5,3.5,1
"7817",7,10,1980,3285,28,6.25,6.2,1
"7818",7,11,1980,3285,28,4,5,1
"7819",7,12,1980,3285,28,15.4,7.7,1
"7820",7,13,1980,3285,28,0,8,1
"7821",7,14,1980,3285,28,0,2,1
"7822",10,2,1981,3285,29,0,6.97,1
"7823",10,3,1981,3285,29,2,7.58,1
"7824",10,4,1981,3285,29,0,1.55,1
"7825",10,5,1981,3285,29,0,8.73,1
"7826",10,6,1981,3285,29,0,5.68,1
"7827",10,7,1981,3285,29,10,7.6,1
"7828",10,8,1981,3285,29,0,9,1
"7829",2,15,1985,3287,33,4.9,4,1
"7830",2,16,1985,3287,33,0,9,1
"7831",2,17,1985,3287,33,4.5,8.5,1
"7832",2,18,1985,3287,33,12.5,5.5,1
"7833",2,21,1985,3287,33,0,9,1
"7834",2,22,1985,3287,33,0,5.7,1
"7835",2,23,1985,3287,33,1.75,11.1,1
"7836",2,24,1985,3287,33,5.3,4.3,1
"7837",4,5,1980,3289,28,0,8.3,1
"7838",4,6,1980,3289,28,0,9,1
"7839",4,7,1980,3289,28,0,5.3,1
"7840",4,8,1980,3289,28,0,6.7,1
"7841",4,9,1980,3289,28,0.95,7.5,1
"7842",4,10,1980,3289,28,0,4.5,1
"7843",4,11,1980,3289,28,0,4.1,1
"7844",4,12,1980,3289,28,4.08,4.2,1
"7845",4,13,1980,3289,28,0,7.5,1
"7846",4,14,1980,3289,28,0,6.8,1
"7847",4,15,1980,3289,28,0,6.8,1
"7848",4,25,1980,3289,28,2.2,6.7,1
"7849",4,26,1980,3289,28,5,10.3,1
"7850",6,21,1980,3289,28,0,8.7,1
"7851",6,22,1980,3289,28,0,8.4,1
"7852",6,23,1980,3289,28,4.2,7.1,1
"7853",6,24,1980,3289,28,0,7,1
"7854",6,25,1980,3289,28,0,4.7,1
"7855",6,28,1980,3289,28,0,6,1
"7856",2,24,2003,3294,50,0,NA,3
"7857",2,25,2003,3294,50,0,NA,3
"7858",4,25,1980,3296,27,1.5,6.7,1
"7859",4,26,1980,3296,27,0,9,1
"7860",6,21,1980,3296,27,2.2,8.7,1
"7861",6,22,1980,3296,27,0,8.8,1
"7862",6,23,1980,3296,27,8,7.1,1
"7863",6,24,1980,3296,27,5,7.3,1
"7864",6,26,1980,3296,27,7.81,6.5,1
"7865",6,27,1980,3296,27,8,6,1
"7866",6,28,1980,3296,27,0,6.1,1
"7867",2,26,1982,3296,29,4.3,9,1
"7868",2,27,1982,3296,29,2.29,7.8,1
"7869",2,28,1982,3296,29,0,6.8,1
"7870",3,1,1982,3296,29,6.5,4.3,1
"7871",3,2,1982,3296,29,0,2.5,1
"7872",3,3,1982,3296,29,6,2.3,1
"7873",3,4,1982,3296,29,0,7.8,1
"7874",3,5,1982,3296,29,0,6.1,1
"7875",3,6,1982,3296,29,11.8,9.1,1
"7876",3,7,1982,3296,29,2,7.4,1
"7877",3,8,1982,3296,29,0,4.4,1
"7878",3,9,1982,3296,29,2,7.4,1
"7879",3,10,1982,3296,29,1.5,6.2,1
"7880",6,1,1998,3296,45,0,NA,3
"7881",6,2,1998,3296,45,4.87,NA,3
"7882",6,6,1998,3296,45,4.87,NA,3
"7883",6,7,1998,3296,45,7.8,NA,3
"7884",6,8,1998,3296,45,0,NA,3
"7885",4,25,1980,3307,26,2.5,6.7,1
"7886",4,26,1980,3307,26,10.5,10.3,1
"7887",4,28,1980,3307,26,0,8,1
"7888",4,29,1980,3307,26,0,6,1
"7889",4,30,1980,3307,26,0,7,1
"7890",5,2,1980,3307,26,0,8,1
"7891",6,21,1980,3307,26,0,8.7,1
"7892",6,22,1980,3307,26,3.2,6.6,1
"7893",6,23,1980,3307,26,4.5,7.1,1
"7894",6,24,1980,3307,26,0,4.8,1
"7895",6,28,1980,3307,26,24,6,1
"7896",4,5,1980,3311,25,0,7.2,1
"7897",4,6,1980,3311,25,0,9,1
"7898",4,7,1980,3311,25,0,5.3,1
"7899",4,8,1980,3311,25,0,6.7,1
"7900",4,9,1980,3311,25,0,7.5,1
"7901",4,11,1980,3311,25,0,3.5,1
"7902",4,12,1980,3311,25,0,4.2,1
"7903",4,13,1980,3311,25,0,7.5,1
"7904",4,15,1980,3311,25,0,6,1
"7905",5,15,1980,3311,25,0,7.5,1
